id,First,Last,GradYear,City,Major,Company,ConnectionList
9554,Mason,Jackson,1983,Quebec,Business,Zillow Group,
9555,Mason,Jones,2003,Huston,Chemistry,DocuSign Inc.,
9556,Mason,Ward,2022,San Fransisco,Mechanical engineering,Dropbox Inc.,
9557,Mason,Thompson,2000,Boston,Mechanical engineering,Samsung Electronics,
9558,Mason,Bennett,1990,San Fransisco,Criminal Justice,PayPal Holdings,
9559,Mason,Lee,2018,San Fransisco,Civil Engineering,Wayfair Inc.,
9560,Mason,Flores,1984,Seattle,Electrical Engineering,Yelp Inc.,
9561,Mason,Baker,1996,dallas,Phyisics,Twilio Inc.,
9562,Mason,King,2013,New york,Civil Engineering,NVIDIA Corporation,
9563,Mason,Cox,1984,Boise,Phyisics,TikTok Inc.,
9564,Mason,Richardson,1989,Toronto,Criminal Justice,Alibaba Group,
9565,Mason,Gomez,2008,San Fransisco,Civil Engineering,Palantir Technologies,
9566,Mason,White,1983,New york,Civil Engineering,Dell Technologies,
9567,Mason,Lopez,1977,Huston,Phyisics,AMD Inc.,
9568,Mason,Gonzalez,2020,Quebec,Mechanical engineering,IBM Corporation,
9569,Mason,Miller,1986,Huston,Phyisics,Coinbase Global,
9570,Mason,Kim,2016,Boise,Chemistry,Cisco Systems,
9571,Mason,Mitchell,2015,Miami,Accounting,Qualcomm Inc.,
9572,Mason,Hernandez,1983,Boise,Criminal Justice,Adobe Inc.,
9573,Mason,Robinson,2006,Los Angles,Electrical Engineering,Pinterest Inc.,
9574,Mason,Wright,1980,Toronto,Criminal Justice,Palantir Technologies,
9575,Mason,Johnson,2021,Los Angles,Computer Science,Shopify Inc.,
9576,Mason,Ortiz,1983,Seattle,Electrical Engineering,Slack Technologies,
9577,Mason,Green,1999,Huston,Electrical Engineering,Alibaba Group,
9578,Mason,Reed,1994,Toronto,Business,Zoom Video Communications,
9579,Mason,Parker,1989,Quebec,Electrical Engineering,eBay Inc.,
9580,Mason,Watson,2008,Los Angles,Criminal Justice,Oracle Corporation,
9581,Mason,Perez,1976,Anchorage,Chemistry,HP Inc.,
9582,Mason,Howard,1982,Seattle,Civil Engineering,Atlassian Corporation,
9583,Mason,Castillo,1983,Huston,Accounting,Oracle Corporation,
9584,Mason,Perry,1996,Miami,Criminal Justice,Tesla Inc.,
9585,Mason,Wood,1999,Boise,Criminal Justice,Uber Technologies,
9586,Mason,Roberts,2020,Tampa,Biology,Pinterest Inc.,
9587,Mason,Peterson,2010,Boise,Civil Engineering,Vimeo Inc.,
9588,Mason,Sanders,2020,Seattle,Computer Science,Square Inc.,
9589,Mason,Morales,2011,Tampa,Phyisics,Cisco Systems,
9590,Mason,Cooper,2011,Austin,Electrical Engineering,Shopify Inc.,
9591,Mason,Jimenez,1986,dallas,Chemistry,Adobe Inc.,
9592,Mason,Chavez,1999,dallas,Phyisics,Alphabet Inc.,
9593,Mason,Nguyen,1985,San Fransisco,Mechanical engineering,Baidu Inc.,
9594,Mason,Ramirez,1993,dallas,Computer Science,SquareSpace,
9595,Mason,Morgan,2018,Huston,Civil Engineering,AMD Inc.,
9596,Mason,Morris,2015,Quebec,Accounting,Uber Technologies,
9597,Mason,Cruz,2020,Boston,Accounting,IBM Corporation,
9598,Mason,Hughes,2006,Seattle,Mechanical engineering,Oracle Corporation,
9599,Mason,Martin,1979,Boise,Accounting,Lyft Inc.,
9600,Mason,Nelson,2001,Quebec,Biology,Tesla Inc.,
9601,Lucas,Rodriguez,1990,Tampa,Computer Science,Zoom Video Communications,
9602,Lucas,Turner,1992,Miami,Accounting,Alphabet Inc.,
9603,Lucas,Ruiz,2014,Tampa,Phyisics,eBay Inc.,
9604,Lucas,Allen,2002,New york,Civil Engineering,Intel Corporation,
9605,Lucas,Alvarez,2007,New york,Computer Science,PayPal Holdings,
9606,Lucas,James,2024,New york,Chemistry,Intel Corporation,
9607,Lucas,Long,2008,Tampa,Phyisics,Alphabet Inc.,
9608,Lucas,Torres,2024,New york,Phyisics,DocuSign Inc.,
9609,Lucas,Rogers,1989,Quebec,Accounting,NVIDIA Corporation,
9610,Lucas,Harris,2011,San Fransisco,Business,Pinterest Inc.,
9611,Lucas,Patel,1987,Miami,Civil Engineering,Lyft Inc.,
9612,Lucas,Mendoza,1980,Huston,Phyisics,Robinhood Markets,
9613,Lucas,Diaz,2000,Los Angles,Accounting,Cisco Systems,
9614,Lucas,Anderson,2007,Boston,Phyisics,Cisco Systems,
9615,Lucas,Bailey,1989,Tampa,Biology,Snap Inc.,
9616,Lucas,Campbell,2010,Quebec,Business,Baidu Inc.,
9617,Lucas,Martinez,2007,Los Angles,Mechanical engineering,Sony Corporation,
9618,Lucas,Jenkins,1985,Tampa,Electrical Engineering,Wayfair Inc.,
9619,Lucas,Carter,1978,Boise,Electrical Engineering,Coinbase Global,
9620,Lucas,Hall,1984,Los Angles,Phyisics,Adobe Inc.,
9621,Lucas,Price,1991,Miami,Chemistry,Alibaba Group,
9622,Lucas,Phillips,2002,Tampa,Biology,Etsy Inc.,
9623,Lucas,Hill,2000,dallas,Mechanical engineering,Square Inc.,
9624,Lucas,Garcia,2007,Los Angles,Phyisics,Dell Technologies,
9625,Lucas,Lewis,1985,Boston,Business,Alphabet Inc.,
9626,Lucas,Gray,2000,Boise,Electrical Engineering,AMD Inc.,
9627,Lucas,Ramos,2020,Austin,Business,Oracle Corporation,
9628,Lucas,Ross,1996,New york,Criminal Justice,Amazon.com Inc.,
9629,Lucas,Kelly,1993,New york,Computer Science,Intuit Inc.,
9630,Lucas,Wilson,1992,Toronto,Civil Engineering,Qualcomm Inc.,
9631,Lucas,Moore,2019,Toronto,Chemistry,Lyft Inc.,
9632,Lucas,Rivera,1993,San Fransisco,Mechanical engineering,SquareSpace,
9633,Lucas,Stewart,2003,Quebec,Business,Amazon.com Inc.,
9634,Lucas,Walker,1984,Tampa,Electrical Engineering,IBM Corporation,
9635,Lucas,Evans,2006,Toronto,Chemistry,HP Inc.,
9636,Lucas,Young,1991,Toronto,Accounting,AMD Inc.,
9637,Lucas,Collins,1980,Anchorage,Computer Science,Palantir Technologies,
9638,Lucas,Taylor,2024,Los Angles,Mechanical engineering,Square Inc.,
9639,Lucas,Clark,2007,Boston,Accounting,Samsung Electronics,
9640,Lucas,Brown,1980,Tampa,Civil Engineering,Square Inc.,
9641,Lucas,Cook,1980,Miami,Electrical Engineering,Uber Technologies,
9642,Lucas,Davis,2024,Los Angles,Criminal Justice,Pinterest Inc.,
9643,Lucas,Brooks,1976,Toronto,Phyisics,Tesla Inc.,
9644,Lucas,Reyes,1992,dallas,Computer Science,Shopify Inc.,
9645,Lucas,Myers,2006,Miami,Business,Lyft Inc.,
9646,Lucas,Scott,2023,Los Angles,Civil Engineering,AMD Inc.,
9647,Lucas,Murphy,1992,dallas,Business,Adobe Inc.,
9648,Lucas,Foster,1991,Huston,Electrical Engineering,Yelp Inc.,
9649,Lucas,Adams,1996,San Fransisco,Computer Science,Yelp Inc.,
9650,Lucas,Williams,1982,Huston,Electrical Engineering,Snap Inc.,
9651,Lucas,Thomas,2022,Huston,Mechanical engineering,Qualcomm Inc.,
9652,Lucas,Gutierrez,2004,Boise,Accounting,Spotify Technology,
9653,Lucas,Edwards,1985,Quebec,Biology,HP Inc.,
9654,Lucas,Jackson,2002,Boise,Criminal Justice,Sony Corporation,
9655,Lucas,Jones,1981,Los Angles,Biology,Qualcomm Inc.,
9656,Lucas,Ward,2024,Boston,Chemistry,Amazon.com Inc.,
9657,Lucas,Thompson,2002,Huston,Biology,TikTok Inc.,
9658,Lucas,Bennett,2017,Quebec,Biology,Samsung Electronics,
9659,Lucas,Lee,2011,Boise,Chemistry,Cisco Systems,
9660,Lucas,Flores,1991,Boston,Phyisics,Spotify Technology,
9661,Lucas,Baker,1982,Tampa,Criminal Justice,Facebook Inc.,
9662,Lucas,King,1981,Austin,Computer Science,Uber Technologies,
9663,Lucas,Cox,2010,New york,Civil Engineering,Samsung Electronics,
9664,Lucas,Richardson,1976,Los Angles,Computer Science,Palantir Technologies,
9665,Lucas,Gomez,2022,San Fransisco,Criminal Justice,Pinterest Inc.,
9666,Lucas,White,2019,Huston,Phyisics,Qualcomm Inc.,
9667,Lucas,Lopez,1983,Huston,Criminal Justice,Airbnb Inc.,
9668,Lucas,Gonzalez,2019,Anchorage,Phyisics,Shopify Inc.,
9669,Lucas,Miller,2001,Anchorage,Phyisics,Lyft Inc.,
9670,Lucas,Kim,2004,Quebec,Civil Engineering,IBM Corporation,
9671,Lucas,Mitchell,1982,New york,Chemistry,Square Inc.,
9672,Lucas,Hernandez,1990,Huston,Biology,Cisco Systems,
9673,Lucas,Robinson,1998,San Fransisco,Accounting,Shopify Inc.,
9674,Lucas,Wright,1995,Tampa,Computer Science,Snap Inc.,
9675,Lucas,Johnson,2006,Los Angles,Biology,Intel Corporation,
9676,Lucas,Ortiz,1999,Huston,Chemistry,Shopify Inc.,
9677,Lucas,Green,2020,Huston,Phyisics,AMD Inc.,
9678,Lucas,Reed,2024,Boston,Computer Science,Coinbase Global,
9679,Lucas,Parker,1995,Tampa,Chemistry,Adobe Inc.,
9680,Lucas,Watson,1983,Huston,Chemistry,Vimeo Inc.,
9681,Lucas,Perez,1990,dallas,Mechanical engineering,eBay Inc.,
9682,Lucas,Howard,2002,San Fransisco,Criminal Justice,PayPal Holdings,
9683,Lucas,Castillo,2009,Huston,Chemistry,Square Inc.,
9684,Lucas,Perry,1977,Austin,Mechanical engineering,Adobe Inc.,
9685,Lucas,Wood,1981,Toronto,Civil Engineering,Pinterest Inc.,
9686,Lucas,Roberts,2023,Boston,Criminal Justice,Spotify Technology,
9687,Lucas,Peterson,1995,San Fransisco,Accounting,Cisco Systems,
9688,Lucas,Sanders,2023,Anchorage,Accounting,Spotify Technology,
9689,Lucas,Morales,1991,Tampa,Civil Engineering,Alphabet Inc.,
9690,Lucas,Cooper,1990,San Fransisco,Chemistry,Robinhood Markets,
9691,Lucas,Jimenez,2004,Tampa,Phyisics,Vimeo Inc.,
9692,Lucas,Chavez,2016,Miami,Business,Twilio Inc.,
9693,Lucas,Nguyen,2007,Los Angles,Computer Science,Amazon.com Inc.,
9694,Lucas,Ramirez,2006,dallas,Criminal Justice,PayPal Holdings,
9695,Lucas,Morgan,1984,dallas,Biology,Samsung Electronics,
9696,Lucas,Morris,2019,Anchorage,Chemistry,DocuSign Inc.,
9697,Lucas,Cruz,1981,Huston,Accounting,Square Inc.,
9698,Lucas,Hughes,1987,Los Angles,Accounting,Netflix Inc.,
9699,Lucas,Martin,2000,Huston,Biology,Alphabet Inc.,
9700,Lucas,Nelson,1984,Anchorage,Electrical Engineering,Samsung Electronics,
9701,Piper,Rodriguez,1991,Huston,Phyisics,Uber Technologies,
9702,Piper,Turner,2005,Anchorage,Chemistry,Atlassian Corporation,
9703,Piper,Ruiz,2021,San Fransisco,Criminal Justice,Oracle Corporation,
9704,Piper,Allen,1985,Tampa,Accounting,DocuSign Inc.,
9705,Piper,Alvarez,2015,Anchorage,Accounting,Coinbase Global,
9706,Piper,James,1998,Boston,Civil Engineering,Intuit Inc.,
9707,Piper,Long,1977,Boise,Civil Engineering,Pinterest Inc.,
9708,Piper,Torres,1980,Huston,Chemistry,Airbnb Inc.,
9709,Piper,Rogers,1979,Austin,Accounting,Apple Inc.,
9710,Piper,Harris,1995,dallas,Civil Engineering,Cisco Systems,
9711,Piper,Patel,2001,dallas,Mechanical engineering,Adobe Inc.,
9712,Piper,Mendoza,1979,Tampa,Civil Engineering,Alphabet Inc.,
9713,Piper,Diaz,1989,Miami,Business,TikTok Inc.,
9714,Piper,Anderson,2007,Huston,Biology,Facebook Inc.,
9715,Piper,Bailey,2012,Austin,Civil Engineering,Dell Technologies,
9716,Piper,Campbell,1979,Austin,Accounting,Salesforce Inc.,
9717,Piper,Martinez,2004,Anchorage,Chemistry,PayPal Holdings,
9718,Piper,Jenkins,1980,Boston,Business,Airbnb Inc.,
9719,Piper,Carter,2015,Quebec,Electrical Engineering,Apple Inc.,
9720,Piper,Hall,1997,Seattle,Accounting,Salesforce Inc.,
9721,Piper,Price,1977,New york,Mechanical engineering,IBM Corporation,
9722,Piper,Phillips,1980,Tampa,Computer Science,Cisco Systems,
9723,Piper,Hill,1986,Toronto,Criminal Justice,Intel Corporation,
9724,Piper,Garcia,2007,San Fransisco,Electrical Engineering,Intuit Inc.,
9725,Piper,Lewis,1983,Boise,Phyisics,PayPal Holdings,
9726,Piper,Gray,2008,dallas,Computer Science,Zoom Video Communications,
9727,Piper,Ramos,2009,Boston,Accounting,Snap Inc.,
9728,Piper,Ross,1997,Boise,Phyisics,Square Inc.,
9729,Piper,Kelly,1983,Huston,Criminal Justice,Airbnb Inc.,
9730,Piper,Wilson,2009,Los Angles,Criminal Justice,Lyft Inc.,
9731,Piper,Moore,1986,Los Angles,Phyisics,Square Inc.,
9732,Piper,Rivera,1976,dallas,Criminal Justice,Amazon.com Inc.,
9733,Piper,Stewart,2022,Austin,Civil Engineering,Alibaba Group,
9734,Piper,Walker,2021,Los Angles,Computer Science,Sony Corporation,
9735,Piper,Evans,1989,Tampa,Civil Engineering,Wayfair Inc.,
9736,Piper,Young,1989,Boston,Phyisics,Robinhood Markets,
9737,Piper,Collins,1977,Los Angles,Criminal Justice,SquareSpace,
9738,Piper,Taylor,1982,Tampa,Accounting,Apple Inc.,
9739,Piper,Clark,1996,Seattle,Business,Dropbox Inc.,
9740,Piper,Brown,2016,Boise,Biology,Zillow Group,
9741,Piper,Cook,2009,dallas,Civil Engineering,NVIDIA Corporation,
9742,Piper,Davis,1995,Anchorage,Phyisics,Facebook Inc.,
9743,Piper,Brooks,1994,Toronto,Business,Intuit Inc.,
9744,Piper,Reyes,1980,San Fransisco,Electrical Engineering,Twilio Inc.,
9745,Piper,Myers,2004,Tampa,Biology,Robinhood Markets,
9746,Piper,Scott,1994,Los Angles,Mechanical engineering,Yelp Inc.,
9747,Piper,Murphy,1995,Boise,Chemistry,NVIDIA Corporation,
9748,Piper,Foster,1995,Austin,Computer Science,Oracle Corporation,
9749,Piper,Adams,2012,Boise,Civil Engineering,Coinbase Global,
9750,Piper,Williams,1996,New york,Chemistry,Slack Technologies,
9751,Piper,Thomas,1999,Quebec,Mechanical engineering,Baidu Inc.,
9752,Piper,Gutierrez,1990,New york,Biology,Spotify Technology,
9753,Piper,Edwards,1977,Seattle,Electrical Engineering,Snap Inc.,
9754,Piper,Jackson,1976,Toronto,Accounting,NVIDIA Corporation,
9755,Piper,Jones,2007,Tampa,Criminal Justice,Snap Inc.,
9756,Piper,Ward,1976,Austin,Accounting,Apple Inc.,
9757,Piper,Thompson,2014,Los Angles,Electrical Engineering,DocuSign Inc.,
9758,Piper,Bennett,1999,Huston,Phyisics,Pinterest Inc.,
9759,Piper,Lee,2004,Tampa,Criminal Justice,AMD Inc.,
9760,Piper,Flores,1997,Seattle,Business,Vimeo Inc.,
9761,Piper,Baker,1994,Toronto,Business,Netflix Inc.,
9762,Piper,King,2019,Anchorage,Accounting,Amazon.com Inc.,
9763,Piper,Cox,1978,Austin,Electrical Engineering,Square Inc.,
9764,Piper,Richardson,1997,Boston,Computer Science,Etsy Inc.,
9765,Piper,Gomez,2001,dallas,Accounting,Lyft Inc.,
9766,Piper,White,1978,Tampa,Chemistry,Alphabet Inc.,
9767,Piper,Lopez,1979,dallas,Biology,Cisco Systems,
9768,Piper,Gonzalez,2013,San Fransisco,Biology,Lyft Inc.,
9769,Piper,Miller,1984,Boise,Mechanical engineering,Lyft Inc.,
9770,Piper,Kim,1997,Toronto,Biology,Pinterest Inc.,
9771,Piper,Mitchell,2023,Seattle,Civil Engineering,Atlassian Corporation,
9772,Piper,Hernandez,1999,New york,Chemistry,Intel Corporation,
9773,Piper,Robinson,1996,New york,Mechanical engineering,Adobe Inc.,
9774,Piper,Wright,1979,Austin,Biology,Intel Corporation,
9775,Piper,Johnson,1992,Toronto,Biology,eBay Inc.,
9776,Piper,Ortiz,1991,dallas,Accounting,Robinhood Markets,
9777,Piper,Green,1988,Boise,Phyisics,Alphabet Inc.,
9778,Piper,Reed,1998,Anchorage,Electrical Engineering,PayPal Holdings,
9779,Piper,Parker,1989,Boston,Computer Science,Zillow Group,
9780,Piper,Watson,1993,Tampa,Biology,Oracle Corporation,
9781,Piper,Perez,2022,Anchorage,Chemistry,Cisco Systems,
9782,Piper,Howard,1987,Huston,Biology,Vimeo Inc.,
9783,Piper,Castillo,1990,dallas,Biology,HP Inc.,
9784,Piper,Perry,1980,Toronto,Biology,Salesforce Inc.,
9785,Piper,Wood,1992,dallas,Electrical Engineering,Dell Technologies,
9786,Piper,Roberts,2005,Los Angles,Computer Science,Oracle Corporation,
9787,Piper,Peterson,1987,Los Angles,Phyisics,Adobe Inc.,
9788,Piper,Sanders,1992,Seattle,Electrical Engineering,Pinterest Inc.,
9789,Piper,Morales,1980,Toronto,Business,Palantir Technologies,
9790,Piper,Cooper,1980,San Fransisco,Computer Science,Alphabet Inc.,
9791,Piper,Jimenez,1995,Huston,Biology,Uber Technologies,
9792,Piper,Chavez,1992,Boise,Mechanical engineering,Snap Inc.,
9793,Piper,Nguyen,1978,Anchorage,Chemistry,Amazon.com Inc.,
9794,Piper,Ramirez,1986,Boise,Computer Science,Sony Corporation,
9795,Piper,Morgan,2011,Boston,Computer Science,Yelp Inc.,
9796,Piper,Morris,1992,New york,Computer Science,Cisco Systems,
9797,Piper,Cruz,2000,Los Angles,Biology,Intel Corporation,
9798,Piper,Hughes,2022,Quebec,Mechanical engineering,Snap Inc.,
9799,Piper,Martin,2016,Tampa,Business,Snap Inc.,
9800,Piper,Nelson,2004,Quebec,Computer Science,Alphabet Inc.,
9801,Carter,Rodriguez,1981,Huston,Civil Engineering,Wayfair Inc.,
9802,Carter,Turner,2010,Seattle,Business,HP Inc.,
9803,Carter,Ruiz,2020,Boston,Mechanical engineering,Twilio Inc.,
9804,Carter,Allen,2003,Quebec,Business,PayPal Holdings,
9805,Carter,Alvarez,1992,dallas,Criminal Justice,Airbnb Inc.,
9806,Carter,James,1976,Tampa,Criminal Justice,Dropbox Inc.,
9807,Carter,Long,2023,dallas,Business,Facebook Inc.,
9808,Carter,Torres,1985,Boston,Business,Zoom Video Communications,
9809,Carter,Rogers,1990,dallas,Criminal Justice,Dell Technologies,
9810,Carter,Harris,1990,Los Angles,Accounting,Lyft Inc.,
9811,Carter,Patel,1977,Huston,Computer Science,Lyft Inc.,
9812,Carter,Mendoza,2017,Seattle,Civil Engineering,Slack Technologies,
9813,Carter,Diaz,1988,Tampa,Criminal Justice,TikTok Inc.,
9814,Carter,Anderson,2001,Quebec,Computer Science,Uber Technologies,
9815,Carter,Bailey,2020,Los Angles,Business,Wayfair Inc.,
9816,Carter,Campbell,2017,dallas,Electrical Engineering,Intuit Inc.,
9817,Carter,Martinez,2003,Toronto,Computer Science,Dropbox Inc.,
9818,Carter,Jenkins,2015,Boise,Accounting,Lyft Inc.,
9819,Carter,Carter,1991,Boston,Computer Science,DocuSign Inc.,
9820,Carter,Hall,1991,Huston,Accounting,Amazon.com Inc.,
9821,Carter,Price,2005,Anchorage,Business,Lyft Inc.,
9822,Carter,Phillips,1978,Tampa,Phyisics,Oracle Corporation,
9823,Carter,Hill,1983,Austin,Business,Facebook Inc.,
9824,Carter,Garcia,2015,Quebec,Criminal Justice,Adobe Inc.,
9825,Carter,Lewis,1998,Miami,Mechanical engineering,HP Inc.,
9826,Carter,Gray,2019,Los Angles,Phyisics,Samsung Electronics,
9827,Carter,Ramos,1996,dallas,Criminal Justice,Shopify Inc.,
9828,Carter,Ross,2005,Austin,Civil Engineering,Intuit Inc.,
9829,Carter,Kelly,1978,Tampa,Business,Alphabet Inc.,
9830,Carter,Wilson,1995,Anchorage,Computer Science,Adobe Inc.,
9831,Carter,Moore,1981,Anchorage,Phyisics,HP Inc.,
9832,Carter,Rivera,2009,Miami,Mechanical engineering,Microsoft Corporation,
9833,Carter,Stewart,1998,Austin,Business,Intel Corporation,
9834,Carter,Walker,2021,Tampa,Mechanical engineering,Shopify Inc.,
9835,Carter,Evans,2000,Anchorage,Phyisics,Intel Corporation,
9836,Carter,Young,1996,Huston,Criminal Justice,Adobe Inc.,
9837,Carter,Collins,1982,Seattle,Chemistry,Vimeo Inc.,
9838,Carter,Taylor,2019,Los Angles,Computer Science,PayPal Holdings,
9839,Carter,Clark,2018,Anchorage,Civil Engineering,Twilio Inc.,
9840,Carter,Brown,2016,Boise,Business,Amazon.com Inc.,
9841,Carter,Cook,2016,dallas,Mechanical engineering,eBay Inc.,
9842,Carter,Davis,2022,dallas,Mechanical engineering,Square Inc.,
9843,Carter,Brooks,2005,New york,Accounting,Zillow Group,
9844,Carter,Reyes,2003,Los Angles,Accounting,Cisco Systems,
9845,Carter,Myers,1987,Boston,Chemistry,Airbnb Inc.,
9846,Carter,Scott,1988,Austin,Phyisics,Baidu Inc.,
9847,Carter,Murphy,2003,Boston,Mechanical engineering,Coinbase Global,
9848,Carter,Foster,1985,New york,Chemistry,Airbnb Inc.,
9849,Carter,Adams,2001,Quebec,Accounting,Shopify Inc.,
9850,Carter,Williams,2001,Boston,Electrical Engineering,NVIDIA Corporation,
9851,Carter,Thomas,1991,Anchorage,Phyisics,TikTok Inc.,
9852,Carter,Gutierrez,1979,Seattle,Business,PayPal Holdings,
9853,Carter,Edwards,2023,Boise,Criminal Justice,Oracle Corporation,
9854,Carter,Jackson,2000,Anchorage,Biology,Cisco Systems,
9855,Carter,Jones,2004,Los Angles,Civil Engineering,Intuit Inc.,
9856,Carter,Ward,2009,Boston,Business,DocuSign Inc.,
9857,Carter,Thompson,2001,Boise,Phyisics,Facebook Inc.,
9858,Carter,Bennett,1993,Miami,Electrical Engineering,Qualcomm Inc.,
9859,Carter,Lee,1976,Los Angles,Biology,Alphabet Inc.,
9860,Carter,Flores,1983,San Fransisco,Biology,Intuit Inc.,
9861,Carter,Baker,1986,Boston,Accounting,Microsoft Corporation,
9862,Carter,King,1980,Anchorage,Criminal Justice,Facebook Inc.,
9863,Carter,Cox,1986,dallas,Criminal Justice,NVIDIA Corporation,
9864,Carter,Richardson,2013,Austin,Mechanical engineering,Pinterest Inc.,
9865,Carter,Gomez,1999,Miami,Computer Science,Alphabet Inc.,
9866,Carter,White,2013,Miami,Accounting,Intuit Inc.,
9867,Carter,Lopez,2014,Boise,Business,Facebook Inc.,
9868,Carter,Gonzalez,2008,Austin,Accounting,Alibaba Group,
9869,Carter,Miller,1986,Huston,Biology,Snap Inc.,
9870,Carter,Kim,1989,Boise,Biology,Wayfair Inc.,
9871,Carter,Mitchell,2001,Boise,Electrical Engineering,Twilio Inc.,
9872,Carter,Hernandez,1988,Austin,Mechanical engineering,Vimeo Inc.,
9873,Carter,Robinson,2014,Huston,Accounting,PayPal Holdings,
9874,Carter,Wright,2022,Austin,Chemistry,Cisco Systems,
9875,Carter,Johnson,2017,Toronto,Criminal Justice,Pinterest Inc.,
9876,Carter,Ortiz,1978,Miami,Computer Science,IBM Corporation,
9877,Carter,Green,1994,Los Angles,Biology,Yelp Inc.,
9878,Carter,Reed,1986,Seattle,Electrical Engineering,Amazon.com Inc.,
9879,Carter,Parker,2001,Boise,Electrical Engineering,Intuit Inc.,
9880,Carter,Watson,1992,Miami,Computer Science,Lyft Inc.,
9881,Carter,Perez,1995,dallas,Biology,TikTok Inc.,
9882,Carter,Howard,1998,San Fransisco,Computer Science,Sony Corporation,
9883,Carter,Castillo,1984,New york,Phyisics,TikTok Inc.,
9884,Carter,Perry,1990,San Fransisco,Accounting,Sony Corporation,
9885,Carter,Wood,2024,Seattle,Computer Science,Wayfair Inc.,
9886,Carter,Roberts,2004,Los Angles,Computer Science,Oracle Corporation,
9887,Carter,Peterson,1986,Tampa,Chemistry,NVIDIA Corporation,
9888,Carter,Sanders,2009,Seattle,Civil Engineering,Samsung Electronics,
9889,Carter,Morales,2001,New york,Business,Amazon.com Inc.,
9890,Carter,Cooper,2018,Tampa,Mechanical engineering,Airbnb Inc.,
9891,Carter,Jimenez,1986,Boise,Chemistry,Sony Corporation,
9892,Carter,Chavez,1990,Seattle,Electrical Engineering,Palantir Technologies,
9893,Carter,Nguyen,1980,Austin,Business,SquareSpace,
9894,Carter,Ramirez,2019,Austin,Business,Zoom Video Communications,
9895,Carter,Morgan,1989,Los Angles,Biology,Atlassian Corporation,
9896,Carter,Morris,1985,Toronto,Criminal Justice,Wayfair Inc.,
9897,Carter,Cruz,1996,San Fransisco,Civil Engineering,IBM Corporation,
9898,Carter,Hughes,2003,San Fransisco,Biology,Zillow Group,
9899,Carter,Martin,1982,dallas,Mechanical engineering,Zoom Video Communications,
9900,Carter,Nelson,1995,Anchorage,Electrical Engineering,Pinterest Inc.,
9901,Hazel,Rodriguez,1999,Tampa,Business,Cisco Systems,
9902,Hazel,Turner,2003,Seattle,Civil Engineering,Netflix Inc.,
9903,Hazel,Ruiz,2014,Anchorage,Mechanical engineering,Slack Technologies,
